iter	RMSE
407	0.04130870804
408	0.04129099053
409	0.04128395544
410	0.04126978891
411	0.04125524176
412	0.04124823651
413	0.04123327275
414	0.0412120549
415	0.04120462488
416	0.04116994237
417	0.04115697601
418	0.04113564475
419	0.04112801591
420	0.04112797079
421	0.04111855234
422	0.04111421803
423	0.04110638954
424	0.04107043248
425	0.04104544711
426	0.04104367074
427	0.04103306731
428	0.04099933013
429	0.04099416831
430	0.0409867605
431	0.04098034716
432	0.04097966491
433	0.04097202756
434	0.04096828325
435	0.0409584915
436	0.04094666624
437	0.04092554459
438	0.04089785382
439	0.04088416393
440	0.04086574184
441	0.04085605594
442	0.0408508465
443	0.04084075294
444	0.04081321387
445	0.04079551829
446	0.04078523736
447	0.04077513374
448	0.04076276884
449	0.04074861439
450	0.04072812824
451	0.0407035098
452	0.04067889133
453	0.04066490587
454	0.04063107502
455	0.04060756541
456	0.04056696231
457	0.04056646458
458	0.0405602888
459	0.04053786579
460	0.0405175417
461	0.04051200856
462	0.04049600748
463	0.04049182807
464	0.04048410006
465	0.04047850358
466	0.04046866925
467	0.04043765967
468	0.04042571371
469	0.04041221702
470	0.04040488315
471	0.04039583655
472	0.0403659534
473	0.04036192558
474	0.04035233151
475	0.04032143823
476	0.04031383094
477	0.04028746034
478	0.04028043711
479	0.04025834213
480	0.04021351737
481	0.04018253128
482	0.04016666163
483	0.04016211823
484	0.0401571301
485	0.04014884464
486	0.04012120312
487	0.04011440188
488	0.04010749436
489	0.04007923513
490	0.04007269285
491	0.04002976002
492	0.04002223211
493	0.04000069982
494	0.03998981236
495	0.03993257746
496	0.03991487972
497	0.03990589887
498	0.03989814755
499	0.03989029621
500	0.03988492057
501	0.03986098899
502	0.03985600421
503	0.03984035745
504	0.03981634782
505	0.03981000702
506	0.03980314169
507	0.03979800248
508	0.03978931668
509	0.03977279602
510	0.03974713746
511	0.03974131505
512	0.03973360009
513	0.03971542416
514	0.03969816577
515	0.03969204378
516	0.03968608494
517	0.03964053963
518	0.03959466753
519	0.03958868784
520	0.03958353542
521	0.03957425118
522	0.03954411344
523	0.03953999513
524	0.03953526145
525	0.03951612816
526	0.03951112562
527	0.03948145789
528	0.03946077371
529	0.03945336735
530	0.03944073015
531	0.03942191548
532	0.03941274328
533	0.03940291817
534	0.03937742762
535	0.03936482719
536	0.03934451836
537	0.0393389027
538	0.03931030375
539	0.03929120544
540	0.03928196158
541	0.03927857239
542	0.03926270283
543	0.03923524324
544	0.03921255432
545	0.03920013903
546	0.03919407607
547	0.03917344361
548	0.03916467703
549	0.03915847115
550	0.03914800935
551	0.03912255457
552	0.03911474824
553	0.03909121054
554	0.03908410019
555	0.03906179084
556	0.03904410889
557	0.03903683736
558	0.0389998259
559	0.03899397668
560	0.03897586964
561	0.03896182879
562	0.03895156865
563	0.03894117232
564	0.03893573902
565	0.03892881135
566	0.03892604494
567	0.03890951327
568	0.03889902363
569	0.03888398627
570	0.03887526526
571	0.0388648762
572	0.03886212603
573	0.03885550016
574	0.03881023444
575	0.0388056599
576	0.03879769286
577	0.03878891506
578	0.03877920306
579	0.03876546546
580	0.03874129086
581	0.03873729127
582	0.03873056354
583	0.03871618101
584	0.0387123415
585	0.03870604075
586	0.03870073284
587	0.03869483504
588	0.03865242907
589	0.03863663877
590	0.03861745532
591	0.0385944806
592	0.03858953176
593	0.03856993289
594	0.03856507498
595	0.03855462177
596	0.03853745529
597	0.03853449759
598	0.03852724131
599	0.03852335029
600	0.03850482185
601	0.03850112896
602	0.03848825971
603	0.03848049365
604	0.03847475547
605	0.0384345262
606	0.03841992775
607	0.03839484571
608	0.03838722763
609	0.03837926814
610	0.03837185229
611	0.03835473109
612	0.03835032302
613	0.03831247921
614	0.03830774258
615	0.03830278572
616	0.03827170076
617	0.03825683214
618	0.03824520196
619	0.03823974715
620	0.03823592668
621	0.03822796258
622	0.03822307259
623	0.03821812393
624	0.03821200654
625	0.03820943916
626	0.03820033043
627	0.03819612069
628	0.03819163508
629	0.03817330603
630	0.03816517043
631	0.03812113192
632	0.03809058046
633	0.03808533145
634	0.03807965824
635	0.03807123797
636	0.03806697402
637	0.03805671107
638	0.03805122327
639	0.03804578804
640	0.03804123485
641	0.03803595423
642	0.03803210696
643	0.038027002
644	0.03802235834
645	0.03801737417
646	0.03800894972
647	0.03800667329
648	0.03799533297
649	0.03798698596
650	0.03798117049
651	0.03797637325
652	0.03796616799
653	0.03795589167
654	0.03795218499
655	0.03794798415
656	0.03793776728
657	0.03792836165
658	0.03791929939
659	0.03791422721
660	0.03790904318
661	0.03789660664
662	0.03789122782
663	0.03787835639
664	0.03786881287
665	0.0378556552
666	0.03784674173
667	0.03782254663
668	0.03781689177
669	0.03781303754
670	0.03780929705
671	0.03780053645
672	0.03778273038
673	0.03777456809
674	0.03776029301
675	0.03775738204
676	0.03774979978
677	0.0377430075
678	0.03773644107
679	0.03773000043
680	0.03772041843
681	0.03771497904
682	0.03771199401
683	0.03770313482
684	0.03769327575
685	0.03768055724
686	0.03767532937
687	0.03766899725
688	0.03766640865
689	0.03766305681
690	0.03764619954
691	0.03764240987
692	0.03763555916
693	0.03763177233
694	0.03762955647
695	0.0376253701
696	0.03762202251
697	0.03761775279
698	0.03760532827
699	0.03759050822
700	0.03758496579
701	0.037582251
702	0.0375701922
703	0.03756433357
704	0.03756102774
705	0.03754498827
706	0.03754181427
707	0.03753131326
708	0.03752785182
709	0.03752419928
710	0.03752106153
711	0.03751300629
712	0.03750371295
713	0.03749743127
714	0.03748908735
715	0.0374869194
716	0.03748390118
717	0.03748025334
718	0.03746802556
719	0.03745921578
720	0.0374476755
721	0.03744167749
722	0.0374333386
723	0.03742633968
724	0.03741771809
725	0.03740700608
726	0.03740246555
727	0.03739782931
728	0.03737952227
729	0.03737623703
730	0.03736947766
731	0.03736426011
732	0.03736236937
733	0.03736083742
734	0.03735166501
735	0.03734625015
736	0.03734039072
737	0.0373325776
738	0.03732768583
739	0.03732459235
740	0.03732260225
741	0.03732094355
742	0.03731704203
743	0.03731141983
744	0.03730694145
745	0.03730137943
746	0.03728828888
747	0.0372854977
748	0.03728140355
749	0.03727602883
750	0.03727319505
751	0.037271651
752	0.03725952809
753	0.03722844792
754	0.03721308933
755	0.03720916687
756	0.03719009502
757	0.03718565181
758	0.037171526
759	0.03716874241
760	0.03716132367
761	0.03714905646
762	0.03714519003
763	0.03714152254
764	0.03713648335
765	0.03712984058
766	0.03712419118
767	0.03712153549
768	0.03711593153
769	0.03710965077
770	0.03710348147
771	0.03707470761
772	0.03707335222
773	0.03706707557
774	0.03705617199
775	0.03704971095
776	0.03704532617
777	0.03704079829
778	0.03702270149
779	0.03700918763
780	0.03697934323
781	0.03697088146
782	0.03696455626
783	0.03695891897
784	0.03695396812
785	0.03694920247
786	0.03694167717
787	0.03694043871
788	0.03693684374
789	0.03692416356
790	0.03691710643
791	0.03691520297
792	0.03690936642
793	0.0369083977
794	0.03690243414
795	0.03689513996
796	0.03689194559
797	0.03688652275
798	0.03688131991
799	0.03687979264
800	0.03686863297
801	0.03685926297
802	0.03684828965
803	0.03684583367
804	0.03684479109
805	0.03683779269
806	0.03683394313
807	0.03681776447
808	0.03681476618
809	0.03680129824
810	0.03679793582
811	0.03679263445
812	0.03678444292
813	0.03677811995
814	0.03676868389
815	0.03676118198
816	0.03675471367
817	0.03674925202
818	0.03673720902
819	0.03673254863
820	0.03673129984
821	0.03672885354
822	0.03672248398
823	0.03671697196
824	0.03670314391
825	0.03669912743
826	0.03668943537
827	0.03668645096
828	0.03668386828
829	0.03667835938
830	0.03667549667
831	0.0366692487
832	0.03666494442
833	0.03665981297
834	0.03665526012
835	0.03665421721
836	0.03664275018
837	0.03664159219
838	0.03663728421
839	0.03663171806
840	0.03661764109
841	0.03661016474
842	0.03660673745
843	0.03659626896
844	0.03658878862
845	0.0365879284
846	0.0365846787
847	0.03657876772
848	0.03657126496
849	0.03655621429
850	0.03654164153
851	0.03653770966
852	0.0365324344
853	0.03652934538
854	0.03652792149
855	0.03651890664
856	0.0365141301
857	0.03650697996
858	0.03650438565
859	0.03649996214
860	0.03649661248
861	0.03647652405
862	0.03647177941
863	0.03646870562
864	0.03645573411
865	0.03645261493
866	0.03645037084
867	0.03644182984
868	0.03643668847
869	0.03643348825
870	0.03642918722
871	0.03642734203
872	0.03642482448
873	0.036418068
874	0.03640720459
875	0.03640680535
876	0.03640262895
877	0.03639414812
878	0.03639094865
879	0.03638553579
880	0.03638084905
881	0.03637826502
882	0.03636991253
883	0.03635674621
884	0.03634976922
885	0.03634174103
886	0.03633222131
887	0.03633019849
888	0.03629926833
889	0.03629000676
890	0.03628869426
891	0.03628558016
892	0.03628062971
893	0.03627408409
894	0.03627083895
895	0.03626537926
896	0.0362639289
897	0.03626219175
898	0.03626083506
899	0.03625797401
900	0.03625382833
901	0.0362436655
902	0.03624014995
903	0.03623582672
904	0.03622855809
905	0.03622677317
906	0.0362217738
907	0.03620523362
908	0.03620228014
909	0.03619721754
910	0.03618240224
911	0.03617939934
912	0.03616703121
913	0.03616227195
914	0.03616112111
915	0.0361471156
916	0.03614418128
917	0.03613884009
918	0.03613224407
919	0.03611748065
920	0.03611271917
921	0.03610729158
922	0.03610200407
923	0.03609551189
924	0.03609299385
925	0.03608949379
926	0.03608608649
927	0.03608144129
928	0.03607897729
929	0.03607372801
930	0.03606904426
931	0.03605483031
932	0.03605203578
933	0.03604932891
934	0.03604618898
935	0.03604037715
936	0.03603762448
937	0.03602749375
938	0.03602538882
939	0.03602300619
940	0.03602030794
941	0.03601530332
942	0.03601106045
943	0.03600297125
944	0.03600175907
945	0.03599966893
946	0.03599611939
947	0.03599361754
948	0.03598859728
949	0.03598215161
950	0.03597645041
951	0.03596971381
952	0.03596152937
953	0.03596006554
954	0.03594695819
955	0.03593316694
956	0.0359275465
957	0.03592585099
958	0.0359225824
959	0.03591540649
960	0.03591020047
961	0.03590164081
962	0.03590110862
963	0.03589528024
964	0.03589368519
965	0.03588758397
966	0.03587204505
967	0.03586767392
968	0.03586444331
969	0.03586177885
970	0.03585708257
971	0.03585427086
972	0.03584918528
973	0.03584715674
974	0.03584232925
975	0.03583074341
976	0.03582528457
977	0.03582278283
978	0.03581754338
979	0.0358120308
980	0.03581093489
981	0.03580701692
982	0.03580455797
983	0.03579868365
984	0.03579676635
985	0.03578145785
986	0.03577761267
987	0.03577654178
988	0.03576266802
989	0.03575838658
990	0.03575354687
991	0.03574692644
992	0.0357443723
993	0.03573844345
994	0.03573460811
995	0.0357233396
996	0.03571489088
997	0.03570488477
998	0.03569837251
999	0.0356957407
1000	0.0356833874
1001	0.03567967898
1002	0.03567694519
1003	0.03567392253
1004	0.03567070314
1005	0.03565293562
1006	0.03565018679
1007	0.03564780942
1008	0.0356436493
1009	0.03564364818
1010	0.03563443154
1011	0.03563072033
1012	0.03561574522
1013	0.03560708944
1014	0.03560034375
1015	0.03559808767
1016	0.03558551743
1017	0.03558310231
1018	0.0355805641
1019	0.03557255234
1020	0.03556353385
1021	0.03556215617
1022	0.03555932085
1023	0.0355320883
1024	0.03552536326
1025	0.03552287484
1026	0.03552058647
1027	0.03551786245
1028	0.03551250963
1029	0.03551024536
1030	0.03551024409
1031	0.03550738347
1032	0.03550396778
1033	0.03548326465
1034	0.03548001635
1035	0.03547813735
1036	0.03547370029
1037	0.03546436653
1038	0.03546157586
1039	0.03545926392
1040	0.0354481276
1041	0.03544525877
1042	0.03544159311
1043	0.03543471878
1044	0.03543203838
1045	0.03543075699
1046	0.03542915711
1047	0.03542399187
1048	0.03542146778
1049	0.03541719102
1050	0.03541471541
1051	0.03541391593
1052	0.03540351827
1053	0.03540160307
1054	0.0353993355
1055	0.03539074581
1056	0.03538836866
1057	0.03538603428
1058	0.03538345769
1059	0.03538244272
1060	0.03537902946
1061	0.03537845548
1062	0.03537345603
1063	0.03536026981
1064	0.03535893478
1065	0.03535893344
1066	0.03535785958
1067	0.03535615828
1068	0.03534745285
1069	0.03534396782
1070	0.03534196467
1071	0.03533772631
1072	0.035335462
1073	0.03533323509
1074	0.03532894088
1075	0.03532767434
1076	0.03531379061
1077	0.03530967855
1078	0.03530449565
1079	0.0353009427
1080	0.0352994098
1081	0.03529707806
1082	0.03528914728
1083	0.03528725718
1084	0.03528261823
1085	0.03527773788
1086	0.03527486873
1087	0.03527082883
1088	0.03526118032
1089	0.03525922416
1090	0.03525317218
1091	0.0352488918
1092	0.03524579741
1093	0.03524408478
1094	0.03523449355
1095	0.03523402011
1096	0.03523401879
1097	0.03523401751
1098	0.03523111915
1099	0.03522814297
1100	0.03522297688
1101	0.03521875681
1102	0.03521201307
1103	0.03520933046
1104	0.03520709071
1105	0.03519803101
1106	0.03519378508
1107	0.03518062734
1108	0.03517936621
1109	0.03517838745
1110	0.03517610547
1111	0.03517494922
1112	0.03517001175
1113	0.03516897049
1114	0.03516597605
1115	0.03515993895
1116	0.03514778941
1117	0.03514033097
1118	0.03513795874
1119	0.03513227939
1120	0.03512511926
1121	0.03512234711
1122	0.0351191205
1123	0.03511016241
1124	0.0351052765
1125	0.03510458227
1126	0.03509683154
1127	0.03508842322
1128	0.03508735837
1129	0.03506991475
1130	0.0350652346
1131	0.03506331411
1132	0.03506107545
1133	0.03505741424
1134	0.0350540059
1135	0.03504934724
1136	0.03504517574
1137	0.03502856311
1138	0.03502856199
1139	0.03502782087
1140	0.03502251781
1141	0.03501891406
1142	0.03501284379
1143	0.03500472435
1144	0.03500472326
1145	0.03500440458
1146	0.03499818836
1147	0.03499762293
1148	0.03499502304
1149	0.03498825098
1150	0.0349867521
1151	0.03498064802
1152	0.03496401342
1153	0.0349636958
1154	0.03495863974
1155	0.03495693867
1156	0.03495233526
1157	0.0349480009
1158	0.03494259672
1159	0.03494009211
1160	0.03493824292
1161	0.03493541526
1162	0.03492950807
1163	0.03492740408
1164	0.03492632164
1165	0.03492258177
1166	0.03492204371
1167	0.03491953907
1168	0.0349158763
1169	0.03491401294
1170	0.03490545941
1171	0.03490455935
1172	0.03489331441
1173	0.03489064928
1174	0.03488922285
1175	0.03488400316
1176	0.03487725428
1177	0.03487000208
1178	0.0348555921
1179	0.03485103544
1180	0.03484831477
1181	0.03484046829
1182	0.03483938234
1183	0.03483579196
1184	0.03483435666
1185	0.03483166795
1186	0.03482807795
1187	0.03482532226
1188	0.03481741319
1189	0.03480524976
1190	0.03479778324
1191	0.03479539912
1192	0.03478916581
1193	0.03478676119
1194	0.03477767194
1195	0.03477514981
1196	0.03477347714
1197	0.03477189271
1198	0.03476895068
1199	0.03476755607
1200	0.03476494748
1201	0.0347614945
1202	0.03476128322
1203	0.03476093855
1204	0.03476093815
1205	0.03475867761
1206	0.03475654811
1207	0.03475576243
1208	0.03475088492
1209	0.03474601678
1210	0.03474421055
1211	0.03474420966
1212	0.03474094576
1213	0.03473613523
1214	0.03473476691
1215	0.03473093303
1216	0.034727233
1217	0.03472286237
1218	0.03471808387
1219	0.03471387127
1220	0.03471047755
1221	0.03470896359
1222	0.03470896266
1223	0.03470803026
1224	0.03470128698
1225	0.03470128608
1226	0.03469854631
1227	0.03469518941
1228	0.03469417507
1229	0.03468504995
1230	0.03468190343
1231	0.0346722417
1232	0.0346684817
1233	0.03466599697
1234	0.03466276438
1235	0.03465941818
1236	0.03465512865
1237	0.03465007868
1238	0.0346454382
1239	0.03464214658
1240	0.03463964483
1241	0.03463563047
1242	0.03463024748
1243	0.03462657014
1244	0.03462342839
1245	0.03461294785
1246	0.03461100654
1247	0.03460874655
1248	0.034605118
1249	0.03459077249
1250	0.03458856754
1251	0.03458543275
1252	0.03457353464
1253	0.03455874681
1254	0.03454624613
1255	0.03453026089
1256	0.03452651135
1257	0.03452410765
1258	0.03452022325
1259	0.03451912627
1260	0.03451486514
1261	0.03451401146
1262	0.03450420101
1263	0.03450343675
1264	0.03450302064
1265	0.03448998875
1266	0.0344804609
1267	0.03447701889
1268	0.03447420304
1269	0.03446908371
1270	0.03446875463
1271	0.03446282717
1272	0.03446126528
1273	0.03445983944
1274	0.03445753876
1275	0.03445493576
1276	0.03444693198
1277	0.03443872801
1278	0.03443846873
1279	0.03442759236
1280	0.03442465305
1281	0.03442089541
1282	0.034417745
1283	0.03441547172
1284	0.0344134657
1285	0.03441052157
1286	0.03440919994
1287	0.03440877734
1288	0.0344076324
1289	0.03440460685
1290	0.03440090246
1291	0.03439613092
1292	0.03439025831
1293	0.03438805139
1294	0.03438593315
1295	0.03437912778
1296	0.03437872026
1297	0.03437522524
1298	0.03437398685
1299	0.0343710473
1300	0.03437042392
1301	0.03437033856
1302	0.03436458713
1303	0.03435419377
1304	0.03435185711
1305	0.03435063652
1306	0.03434463225
1307	0.03433922438
1308	0.03433578005
1309	0.03433444647
1310	0.03433245384
1311	0.03432854526
1312	0.03432853348
1313	0.03432303143
1314	0.03432200651
1315	0.03432099015
1316	0.03430756342
1317	0.03430712657
1318	0.03430617345
1319	0.03429843528
1320	0.03429432731
1321	0.03427901728
1322	0.03427797134
1323	0.03427327757
1324	0.03426955391
1325	0.03426665903
1326	0.03426343611
1327	0.03426042177
1328	0.03425442163
1329	0.03425259655
1330	0.03424815141
1331	0.03424777828
1332	0.03424344733
1333	0.03424057934
1334	0.03422644134
1335	0.03422463673
1336	0.03422341651
1337	0.0342217376
1338	0.03421626553
1339	0.03421484688
1340	0.03421298356
1341	0.03421024774
1342	0.03420420555
1343	0.03419759245
1344	0.03419687254
1345	0.03419117801
1346	0.03417789142
1347	0.03417685662
1348	0.03417404229
1349	0.03417247931
1350	0.03416743379
1351	0.03416217581
1352	0.03415840114
1353	0.0341574701
1354	0.03415544528
1355	0.03415130908
1356	0.03414428268
1357	0.03414233101
1358	0.03413993018
1359	0.03412625787
1360	0.03412546199
1361	0.03411620024
1362	0.03411287911
1363	0.03410603387
1364	0.03410417046
1365	0.03409929845
1366	0.03409450762
1367	0.03409248723
1368	0.03408878985
1369	0.03408529421
1370	0.03408080829
1371	0.0340772657
1372	0.03407492727
1373	0.0340733927
1374	0.03407012769
1375	0.03406650259
1376	0.03406246343
1377	0.03405748041
1378	0.03405271759
1379	0.0340490917
1380	0.0340487794
1381	0.03404786909
1382	0.0340451905
1383	0.03404158748
1384	0.03403420428
1385	0.03403083615
1386	0.03402117732
1387	0.03401647035
1388	0.03400998281
1389	0.03400723208
1390	0.0340046871
1391	0.03400161535
1392	0.03399579824
1393	0.03399440811
1394	0.03399260158
1395	0.03399083373
1396	0.03398933611
1397	0.03398715001
1398	0.03398545949
1399	0.03398294219
1400	0.03398176991
1401	0.03397565998
1402	0.03397235304
1403	0.03397025791
1404	0.03396842316
1405	0.03396670039
1406	0.03396193187
1407	0.03395978042
1408	0.03395169482
1409	0.03394423138
1410	0.03394163461
1411	0.03393715912
1412	0.03393459657
1413	0.03393385655
1414	0.03393153321
1415	0.03392379442
1416	0.03392171351
1417	0.03391585065
1418	0.03391386137
1419	0.0339124138
1420	0.03390896354
1421	0.03390324592
1422	0.03389999082
1423	0.03389628145
1424	0.03388478162
1425	0.03388268273
1426	0.03387983325
1427	0.03387271691
1428	0.03386934726
1429	0.03386426871
1430	0.0338613056
1431	0.03385974406
1432	0.0338527866
1433	0.03384934618
1434	0.0338446635
1435	0.03384344681
1436	0.03384137392
1437	0.0338395792
1438	0.03383821748
1439	0.03383662286
1440	0.03383464336
1441	0.0338305333
1442	0.03382486263
1443	0.03382042004
1444	0.0338187965
1445	0.03381794402
1446	0.0338102524
1447	0.03380818696
1448	0.03380408161
1449	0.03380137065
1450	0.03379792784
1451	0.03379206556
1452	0.03378572527
1453	0.03378507273
1454	0.03378395526
1455	0.03378184989
1456	0.03377975588
1457	0.03377805664
1458	0.03377490141
1459	0.03377300029
1460	0.03377093529
1461	0.03375710933
1462	0.03374302986
1463	0.03374033616
1464	0.03373793282
1465	0.03373561778
1466	0.03373432256
1467	0.03372358011
1468	0.03371487042
1469	0.03371112975
1470	0.03369850566
1471	0.03369715404
1472	0.03369622834
1473	0.03369548008
1474	0.03369331021
1475	0.03368502956
1476	0.03368215442
1477	0.03368081297
1478	0.03367617361
1479	0.03366896959
1480	0.03366159484
1481	0.03365058976
1482	0.03364548342
1483	0.03364325734
1484	0.03364176984
1485	0.03363736299
1486	0.03363536469
1487	0.03362821161
1488	0.03362375044
1489	0.03361677285
1490	0.03360456895
1491	0.03360324487
1492	0.03359894603
1493	0.03359525414
1494	0.03359488999
1495	0.03359149388
1496	0.03359084768
1497	0.03358953438
1498	0.03357651204
